"sample_id"	"PGS000163"	"PGS000164"	"PGS000165"	"PGS000166"	"PGS000167"	"PGS000168"	"PGS000169"	"PGS000170"	"PGS000171"	"PGS000172"	"PGS000173"	"PGS000174"	"PGS000175"	"PGS000176"	"PGS000177"	"PGS000178"	"PGS000179"	"PGS000180"	"PGS000181"	"PGS000182"	"PGS000183"	"PGS000184"	"PGS000185"	"PGS000186"	"PGS000187"	"PGS000188"	"PGS000189"	"PGS000190"	"PGS000191"
"GTEX-1MGNQ"	0.3986037	0.9252923	-3.8749916	-3.2133671	0.3030085	1.8433163	4.6832836	4.971199	3.132088	-0.2579779	-0.3332114	3.0374307	1.7304633	2.9131331	1.8767971	0.6382268	0.7385704	-0.369556	0.5343368	-0.8602114	-0.2874139	1.8955675	2.154634	0.0207956	0.4740353	0.7219679	4.9099046	5.2929883	-0.4118859
"GTEX-1MJIX"	0.5510995	1.023742	-4.1269587	-3.3412875	0.1168826	1.8030307	4.4301746	4.6519599	2.8931237	-0.00831449999999999	0.2536049	2.7478275	2.2102793	2.7257511	2.0089308	0.7332763	0.9726731	-0.5039586	0.2956937	-1.2649121	-0.3040589	3.2097636	2.2513025	1.0001518	0.4304183	0.9735023	4.3074676	4.492168	-0.765678
"GTEX-1MJK2"	0.315327	0.7869729	-4.1092715	-3.4913406	-0.0333825000000001	1.4814238	4.1581727	4.5433453	2.8239803	0.2080135	0.3839254	2.5914468	1.8523446	2.6328404	1.0127191	0.1799792	0.7679809	-0.879362	0.1768425	-1.1235989	-0.1745784	2.6606012	1.9674264	0.7544744	0.5430385	1.3617576	4.0607344	4.5843329	-0.4519895
"GTEX-1MJK3"	0.3146499	0.9503872	-3.6262213	-3.1320324	0.1000903	1.755059	4.2312639	4.4921213	2.5191247	-0.1201239	0.0223545	2.7277869	2.323503	2.4030438	1.8393504	0.8511978	1.1208006	-0.7954235	-0.1517061	-1.1742088	-0.119927	2.4142024	2.6758264	0.6178759	0.6305069	0.5808979	4.5608397	4.5493988	-0.9050636
"GTEX-1MUQO"	0.213732	0.713255	-4.1682128	-3.5119984	0.2373634	1.7025393	4.2100801	4.4515467	2.6356774	-0.6324485	-0.1903103	2.6496152	2.0675354	2.4372353	1.4106497	0.6216049	0.6804901	-1.0307037	0.1482571	-0.8172049	0.00498800000000005	1.9778285	2.012614	0.7672716	1.0081908	0.9674411	4.4383956	4.71581	-0.693798
"GTEX-1N2DV"	0.3047539	0.8596617	-3.7638078	-3.1235596	0.1322517	1.6915554	3.8942495	3.9473392	2.3858623	-0.2035662	-0.2893465	2.8870173	1.9174551	2.7101646	1.8875112	0.4783747	0.6291994	-0.3656639	0.4938263	-1.1003238	-0.1461504	2.3056161	2.4003535	0.7341322	0.4177832	0.4970403	4.2819305	4.5349782	-0.902639
"GTEX-1N2DW"	0.3403404	0.9807594	-3.6897722	-2.7927374	0.2538187	1.703098	3.7777964	3.9578691	2.4872513	0.6058396	0.1846822	3.0267236	1.3426604	3.5171918	1.2925281	0.2872223	0.1725431	0.423377	1.1467738	-0.6453212	-0.2439764	3.0524429	1.8928713	1.6897776	0.1337338	1.5273093	3.8934822	4.3925441	-0.7932006
"GTEX-1N2EE"	0.3722609	0.7960267	-4.2419186	-3.2182909	0.237339	2.1453728	4.1671784	4.3316851	2.5393303	0.1839414	0.2790318	3.2676863	2.1368176	2.8884018	1.5612837	0.1645882	1.0271163	-0.5928293	0.3169009	-1.1964379	-0.2089762	2.6678875	2.0676748	0.5957563	0.4036201	0.9628464	4.3514205	4.6846565	-0.7022359
"GTEX-1N2EF"	0.1714899	0.6304237	-4.3269953	-3.6445491	-0.1373413	1.4981144	4.3086393	4.5384876	2.5155139	-0.0666038	-0.1639143	2.6139593	1.9092028	2.2595512	1.080307	-0.1999344	1.2037338	-1.0181953	-0.1452312	-0.6923163	-0.1315633	2.5131605	2.5482343	0.8770429	0.7397748	1.1861757	4.4154354	4.8075047	-0.8875589
"GTEX-1N5O9"	0.2460611	0.6696601	-3.9509928	-3.6576588	0.4112825	1.9612117	4.145216	4.3253126	2.7709653	-0.1063363	0.0329169	2.6273209	1.8437806	2.3938939	1.6391553	0.0861105	1.3194723	-0.7221809	0.1617678	-0.4417259	0.1188292	2.4187198	2.8828754	-0.0831668000000001	1.0904042	1.2276768	4.3786841	4.5959754	-0.0618271999999999
"GTEX-1NHNU"	0.4766401	1.0317422	-3.7559241	-3.0400304	0.2703258	2.007068	4.0496247	4.1041842	2.0420638	0.0835059	0.1086597	2.9751079	1.9194707	2.1416691	1.6987468	0.2490754	0.8143285	-1.1317706	-0.5181696	-0.9271699	-0.2169606	2.7292952	2.2126834	0.902408	1.1633593	0.8055778	4.3469504	4.5142041	-0.7671106
"GTEX-1NSGN"	0.30989	0.9990404	-3.8535918	-3.1857021	0.110959	1.8022797	3.8061587	4.0541597	2.1747259	-0.3773446	-0.0952705	2.2960919	2.1630729	1.7671672	2.2807843	0.4758255	0.663608	-1.3335561	-0.7041291	-0.9227749	0.023987	2.9101879	2.3911529	1.019739	0.817983	0.6588369	4.1988784	4.3342076	-0.8361878
"GTEX-1NUQO"	0.2074606	0.7448474	-3.6719996	-3.0958653	-0.0888943000000001	1.5008294	3.8557489	4.078459	2.246633	0.2055473	0.00813469999999999	3.3371558	2.0625373	2.9873219	1.8473471	0.7820333	0.7118599	-0.7130174	0.3236001	-0.5059226	-0.1981578	2.7846055	2.4743686	0.6084524	0.4814471	0.809405	4.031098	4.2854918	-0.2331719
"GTEX-1NV5F"	0.5512155	1.0766792	-3.7038793	-3.2146691	-0.1567484	1.7223632	4.3117816	4.5503054	2.7656739	0.0942369	0.3498972	2.380145	1.8744863	2.1247441	0.5039195	-0.1526719	1.0951195	-1.3080565	-0.2900259	-0.9823962	-0.0313746999999999	2.6784662	2.0854898	1.0400117	0.5372689	0.7896942	4.444976	4.6310919	-0.4958855
"GTEX-1NV8Z"	0.1107614	0.7537616	-4.4398695	-3.9428554	0.0887036	1.7525008	4.5817057	4.7737561	2.9451142	-0.00313080000000001	0.1712806	3.089065	1.9698862	3.0400358	1.1409754	0.6390416	0.5602259	-0.5554074	0.8852134	-1.3017215	-0.4743883	2.0048586	2.3135248	0.2385244	0.0694613	1.1897799	4.5524217	4.814267	-1.0699527
"GTEX-1O97I"	0.2233824	0.7139023	-3.8969207	-3.2171998	0.0978013	1.7084154	4.1799492	4.4552195	2.3265012	0.1079591	0.1066693	2.7302773	2.001937	2.4570265	1.3241368	0.1517434	0.6464569	-1.1086374	-0.1438609	-1.2406759	-0.4063177	2.9579762	2.3814296	1.2405815	1.0344169	1.1410688	4.3212538	4.7107096	-0.4601704
"GTEX-1O9I2"	0.1290352	0.8596002	-4.1299746	-3.7031509	0.2327989	2.0291685	4.0178875	4.0272337	2.6828406	-0.3634461	0.1901332	2.3612207	1.7183765	2.6180399	1.087234	0.6466934	0.964045	-0.4998681	0.3339466	-1.4443194	-0.237721	2.9077763	2.0121354	1.0860143	0.8697423	1.4067782	4.213094	4.3244748	-0.9595188
"GTEX-1OFPY"	0.4581382	1.0547349	-4.0477134	-3.2965308	0.2592384	2.016455	4.4019784	4.4329161	2.754916	-0.3899228	-0.1196063	3.1013753	1.9303323	2.7098784	1.2440664	-0.0325453	1.111041	-0.3295296	0.0192245	-0.8425677	0.2253865	2.3925232	2.5110788	0.6393764	0.5438909	1.0420057	4.1103847	4.5292829	-0.8859008
"GTEX-1OJC3"	0.2222226	0.953368	-4.4488595	-4.0071414	-0.2003345	1.7849735	4.3738219	4.6632483	2.7595895	0.1005129	-0.00890160000000001	2.8555966	1.901881	2.6356191	1.9706509	0.9220474	1.068415	-0.9618934	0.3860007	-1.0343616	-0.3364339	2.539902	2.4710399	0.5911985	0.7817505	0.6685878	4.4375996	4.7229518	-0.6448403
"GTEX-1OJC4"	0.4222254	1.0814789	-3.7010156	-3.045359	0.0537845	1.6176609	4.3635233	4.3658685	2.7372113	0.1321223	0.046922	2.8184774	1.61111	3.0335822	1.7296313	0.5919875	0.9693304	-0.0249515000000001	0.7935685	-0.7709089	-0.1539458	3.5391315	2.1304013	1.3041845	0.6553032	1.015227	4.4351333	4.5616642	-0.6445678
"GTEX-1OKEX"	0.4121756	0.9355439	-4.1628999	-3.7161665	0.2450525	1.8826222	4.2217166	4.2458601	2.6428741	-0.1275226	-0.0148145	3.5639101	1.8092232	3.7185543	1.7684231	0.7159832	0.7038252	-0.2739321	0.6566831	-0.7924887	0.1611604	2.4914455	2.6975838	0.9250448	0.1444968	0.6638289	4.4003132	4.51859	-0.6824503
"GTEX-1P4AB"	0.3814402	0.8615034	-3.7731623	-3.12446	-0.00405630000000004	1.4809782	4.1187839	4.2836663	2.3948126	0.1143454	-0.1867374	2.7906259	1.6727925	2.3631302	1.220953	-0.1971908	1.5199034	-0.6730795	0.2349779	-0.6563969	0.1720605	3.0315352	2.7183455	0.4693414	0.4878446	0.9528603	4.343372	4.5513745	-0.0531862999999999
"GTEX-1PBJI"	0.5207732	0.9798413	-4.2119372	-3.7516637	0.1574725	1.5841285	4.6993631	4.8617297	3.0891699	-0.0897025	-0.3527689	2.6915991	1.8962443	2.3815093	1.7064055	0.291442	1.0477269	-0.8771775	-0.3712126	-0.7772176	0.0148758000000001	2.6166811	2.1118136	0.9933902	0.3678272	1.2363098	4.3564011	4.960323	-0.8715591
"GTEX-1PBJJ"	0.4219953	0.859531	-3.5583315	-3.1687412	-0.0179181	1.6779393	3.9515329	4.033707	2.6023966	0.0505668	-0.0951013	2.6610606	1.7941587	2.5491198	1.4884068	0.4465866	1.9149508	-0.1466966	0.8319344	-0.5752335	-0.1984907	3.1514753	2.3761542	0.8427933	0.5279145	1.4672987	3.965661	4.2619613	-0.2857237
"GTEX-1PDJ9"	0.2065734	0.8344768	-3.8195664	-3.1922828	-0.067069	1.5502587	3.8784882	4.0957583	2.5629148	-0.233978	-0.00281320000000001	2.9432089	2.0462613	2.9999237	1.5639736	0.3011223	0.8935111	-0.7847139	0.2074473	-0.8364514	0.0419156	2.7045809	2.2632108	0.4279703	0.3648351	0.8045244	4.1155078	4.1872375	-0.6357206
"GTEX-1PFEY"	0.1764201	0.8781635	-3.9520217	-3.5028482	0.1379747	1.6368251	3.9398882	4.1401153	2.8151729	-0.4331821	0.1528842	2.9732579	1.8236088	2.9208758	1.9441776	0.6453891	0.1452805	-0.5254805	0.1733316	-1.0283045	-0.3111398	2.5569898	2.4221458	0.8388431	0.1891996	0.6296467	4.0344938	4.3374363	-0.8429659
"GTEX-1PIEJ"	0.4284181	1.0749044	-3.8498611	-3.1368206	0.3858994	2.0057276	4.4033037	4.464721	2.6282371	-0.0888989	0.2261823	3.0301152	2.0654645	2.552428	1.6177235	0.2571427	0.8971765	-1.0723063	-0.1227303	-1.0348728	-0.4043964	2.8079642	2.8923449	0.5369183	0.9707508	0.5811877	4.6552181	4.7021312	-0.4764505
"GTEX-1PIGE"	0.3671959	0.9189261	-4.0930137	-3.5795577	0.2260159	1.7318328	3.9322846	4.1076374	2.6347088	-0.1928196	0.133428	2.8307528	1.6448914	2.6809533	1.6658481	0.5354282	0.5245045	-0.7094594	0.4336215	-1.0598383	0.0195475	2.4125766	2.2592279	0.8916802	0.1587358	1.0612009	3.7404113	4.0365686	-0.1520425
"GTEX-1PIIG"	0.5218065	1.069147	-3.3382961	-2.8844603	0.00453239999999995	1.435389	4.3264049	4.3796686	2.5809726	0.0384053	-0.0674224	3.0867537	1.9108289	2.7164017	1.2575121	0.4288417	0.7422915	-0.6960071	0.201832	-0.9654264	-0.1967728	3.4459963	2.5227061	1.5436544	0.541061	0.7183225	4.5754564	4.8798906	-0.63704
"GTEX-1POEN"	0.2676438	0.7100537	-3.7227253	-3.4083233	0.3846983	2.026252	4.0948602	4.0994366	2.4535475	-0.088473	0.1726873	2.9486587	2.2320768	2.9029234	1.3682986	0.6572861	1.0231257	-0.7661224	-0.0805775999999999	-0.9021358	-0.448789	2.4282373	2.474825	0.7060863	0.6044694	0.9448795	4.1601466	4.3343454	-0.7950161
"GTEX-1PPGY"	0.1283432	0.8068303	-3.6768075	-3.1925145	-0.1595882	1.3951177	3.7257025	3.9553616	2.33226	0.2536068	0.1195077	2.9837401	1.9631415	3.0443424	1.8462147	0.4441525	0.4313066	-0.0611824	0.6084544	-0.8098463	-0.2612867	3.2365458	1.6773132	1.3430019	0.3619642	0.8705835	3.8756841	4.1798186	-0.5451419
"GTEX-1PPH6"	0.1858533	0.7371439	-4.0903192	-3.7585485	0.0526189	1.7871232	4.1621095	4.2216947	2.8473737	0.4851991	0.2765762	2.590331	1.6691974	2.3160544	1.5240223	0.1786338	0.5634729	-0.4787838	0.1520021	-1.1080345	-0.4596015	3.2480829	2.1309125	1.0553118	0.8214567	1.3458067	3.9215298	4.2962726	-0.6169744
"GTEX-1PPH7"	0.1907505	0.8350627	-4.1381783	-3.2757491	0.0829955	1.7961282	3.5223408	3.5674391	2.4817005	-0.494291	-0.2280305	2.7455461	1.7412017	2.4507008	0.8330536	0.00347539999999998	0.6837371	-0.5439277	0.2577896	-0.9333081	0.2653169	2.7717542	1.8752127	0.7123065	0.8105192	0.7944507	3.4975647	3.7554829	-0.8200744
"GTEX-1PPH8"	0.39787	0.9758564	-4.4530191	-3.7746521	0.1351204	1.8612726	3.9139728	4.1855509	2.5451746	-0.3134489	0.1359192	3.072427	1.5698713	2.5307395	1.6783935	0.0658277	0.7293696	-0.627317	-0.0331612999999999	-0.9748031	-0.3146729	2.5126784	2.0999033	1.277849	0.6554873	0.7801946	4.1083266	4.0774043	-0.7112823
"GTEX-1PWST"	0.3818685	1.0656004	-4.4248815	-3.6173923	-0.2482253	1.4595413	4.2168919	4.5102477	2.6369769	-0.4376228	-0.0348905	2.83589	2.046126	2.2580373	1.0156702	0.0769919	1.2518985	-1.1831061	-0.2422137	-0.9284559	0.0203809000000001	3.3883962	2.4274215	1.1667488	0.2742091	0.6759507	4.4183071	4.7107576	-0.7506287
"GTEX-1QAET"	0.6060652	1.0211731	-4.0305715	-3.1750215	0.1104286	1.5275374	4.545666	4.7942115	3.0935954	0.1249681	-0.1939392	3.0239785	2.0315876	2.8171839	1.4194052	0.2459105	0.9990216	-0.587048	-0.0953887999999999	-0.4309955	0.1972028	3.1656055	1.7234015	0.5586236	0.3376001	1.1799991	4.8742897	4.8222883	-0.1928594
"GTEX-1QCLY"	0.2009908	0.9290221	-3.7005098	-3.2463808	0.0553937	1.6313892	4.0758031	4.4491328	2.7848245	-0.4195863	-0.0119495	3.0592644	1.8436476	2.7733458	1.4683237	0.4701315	0.6942232	-0.6428911	0.5833307	-0.9685854	0.1765588	2.8250706	2.994154	0.8422741	0.917881	1.3300415	4.2414165	4.4992871	-1.0599078
"GTEX-1QCLZ"	0.2621826	0.8956639	-3.9799163	-3.8653927	0.0563461	1.6892108	4.704465	4.9122057	3.2336839	-0.3966497	-0.2330428	2.9856949	1.8953391	2.8799451	1.6979813	0.1255493	-0.1137086	-0.6571367	0.4333767	-0.9105335	-0.0815335999999999	3.4055857	1.8520452	1.3019394	0.1628527	0.7252102	4.5803165	4.9327174	-0.9519208
"GTEX-1QEPI"	0.2467357	0.6303386	-4.1402848	-3.5825603	-0.1160118	1.6107468	4.4230746	4.7556749	2.8770981	-0.0149445	0.3003207	3.2310593	2.0935576	2.6784136	1.9961181	0.6897463	1.50604	-0.7880046	0.2524385	-0.8260781	-0.4168832	2.8176829	2.4365606	0.6122962	0.1612	0.3187742	4.4749011	4.6132086	-0.0398631999999999
"GTEX-1QMI2"	0.2199085	0.805872	-4.2958549	-3.3865914	0.1820655	1.7732167	4.1364197	4.2674335	2.7876966	-0.439858	0.0656918	2.9908044	2.0013071	2.7961943	1.0408329	0.3638261	0.3771286	-0.2989275	0.1502747	-1.0886711	-0.3738084	1.88718	2.3164835	0.6715812	0.3191284	0.3525593	4.0368957	4.1550156	-0.8319268
"GTEX-1QP28"	0.3543725	0.919615	-3.7389389	-3.3607313	-0.043871	1.218863	3.6457404	3.7048628	2.4922169	-0.0512334	0.1906353	2.3852455	1.6692476	2.1656889	1.6302791	-0.0606058	-0.1051267	-0.693397	-0.00343279999999991	-0.8061456	0.0341395000000001	3.1498392	1.9723199	1.4578918	0.5025151	1.6065405	3.6407483	3.8493862	-0.260464
"GTEX-1QP29"	0.1471494	0.8186793	-4.2959942	-3.274205	-0.2191147	1.7364264	4.4677216	4.5301763	2.9509639	-0.4331178	-0.0388012	2.605654	2.041087	2.1502313	1.2987938	0.3164502	0.7591532	-0.7981206	-0.0212759999999999	-1.0654709	-0.0565383999999999	2.5776421	2.3038597	0.7087358	0.4330894	0.9821719	4.3118508	4.5783315	-0.9284795
"GTEX-1QP2A"	0.1971929	0.76521	-4.2617018	-3.5304864	-0.0741922	1.8936359	3.7582784	3.967144	2.5683079	0.0842645	0.2232904	2.7211177	1.9202411	2.5450246	1.3938702	0.2234972	1.159578	-0.241224	0.3678921	-0.8755259	-0.3332162	2.3101704	1.6540511	0.5964784	0.8141214	0.8403176	3.9015421	3.9692318	-0.8091603
"GTEX-1QP66"	0.0794572	0.6866476	-3.93205	-3.3019657	0.348979	1.8508688	4.2132989	4.2466136	2.1312297	-0.1238323	0.2098754	3.311401	2.2363793	3.3354133	1.3656274	-0.2020077	0.9759372	-0.1468336	0.5294317	-0.8192822	-0.2775882	3.0279783	2.23586	0.6879713	0.5897721	0.4720348	4.5175663	4.8293981	-0.4126452
"GTEX-1QP67"	0.3405601	0.8472788	-4.2638065	-3.6319943	-0.0882753	1.1493558	4.0601784	4.2462446	3.0158986	-0.0355856	0.0951724	2.4616645	1.5371477	2.5746186	1.7407873	0.5898694	-0.1254833	-0.0651063	0.7856516	-1.2160878	-0.3249836	2.6457018	2.1341988	1.2995341	0.4834597	1.3286138	4.0793785	4.1178255	-0.8639623
"GTEX-1QP6S"	0.091988	0.7833677	-3.773714	-3.1197432	0.0976188	1.9500812	4.1474306	4.3797363	2.6429085	0.0542693	0.0055116	3.1561425	1.9561516	2.9315254	1.496742	0.1123259	0.5880367	-0.1457489	0.4723506	-0.1071293	0.1473649	2.6658523	2.2199075	0.9492743	0.4410896	1.2163235	4.4667903	4.3859683	-0.1420175
"GTEX-1QP9N"	0.3277797	0.850392	-4.1942631	-3.4075882	-0.1015297	1.4980793	3.2748741	3.6709873	2.5164974	-0.1440057	0.0950456	2.3523138	1.9820054	2.0007171	0.6819858	-0.2531845	0.998771	-0.5563219	-0.4589754	-1.2174114	-0.1150707	3.1003469	2.2003276	1.0375525	0.6206543	1.2390987	3.5605297	3.6763855	-1.1146907
"GTEX-1QPFJ"	0.3574724	0.7839047	-3.8396085	-3.1940289	0.356483	1.861029	4.0330615	4.4362184	2.918682	0.0742861	0.0329401	3.1998741	2.1013339	2.9812595	1.4923318	0.4107614	0.2365614	-0.3311719	0.7112147	-0.7740425	-0.0205693	2.5872446	2.2197541	0.8608235	0.7429265	0.7815571	4.135147	4.439017	-0.7643774
"GTEX-1QW4Y"	0.0887664	0.5602953	-4.0363526	-3.7520656	-0.18652	1.5251771	4.2309797	4.4915114	2.8312592	-0.1725421	-0.4289748	2.6540524	2.1846331	2.6534852	1.6527454	0.5529061	0.457955	-0.7249288	-0.4003176	-0.8237462	0.1615642	2.4824148	1.8746412	0.8766061	0.4768563	1.090174	4.6480331	4.8462691	-0.4940787
"GTEX-1R46S"	0.3733036	0.8986818	-4.0265938	-3.5224703	0.2008303	2.0669781	4.1661865	4.6205661	3.0018081	-0.1655479	0.0618571	2.9807772	1.8981054	2.8565004	1.2441831	0.2229098	0.2335915	-0.542159	0.9028857	-0.9766177	-0.2207219	2.4614471	2.3526352	0.9435185	0.7411047	0.7870285	4.303754	4.4037505	-0.9365149
"GTEX-1R7EU"	0.3016559	1.0340158	-3.811072	-3.3330291	0.2694784	1.9219584	4.2760619	4.396151	2.1034621	-0.0995726	0.3988911	3.0307405	1.9685127	2.7504292	1.2114313	0.3851723	0.2656754	-0.9637347	-0.4201293	-1.051447	-0.1994441	1.9706287	2.2971696	0.3895233	0.4850188	0.7416577	4.2415749	4.650905	-1.0186102
"GTEX-1R7EV"	0.3958892	1.0751796	-3.9924471	-3.2259259	-0.0446446	1.6620932	4.0457881	4.2123326	2.9776324	-0.5911363	-0.3233233	2.6502798	1.8048612	2.3812649	1.5057191	0.4750953	0.9566679	-0.6620536	0.4910657	-0.5735656	0.2998181	2.9025471	2.0111995	1.3070236	0.7563167	1.023751	4.0150288	4.1453261	-0.5437562
"GTEX-1R9JW"	0.2044352	0.9514025	-4.2135255	-3.6630802	0.1862708	1.9529143	4.47035	4.6844243	3.0667543	-0.00803519999999999	-0.0080964	2.2730487	1.6727215	1.9895967	1.4798846	0.3722321	0.1596238	-0.181974	0.7481135	-0.8185977	-0.2251387	2.1264023	2.5462342	0.1534582	0.6683893	0.8265146	4.2981748	4.4817684	-0.7006546
"GTEX-1R9K4"	0.3183442	1.0412498	-3.8549175	-3.4401105	0.3815351	1.8943396	3.7152134	4.0104849	2.4367284	-0.6121109	-0.4193163	2.6686077	1.8370296	2.3133619	0.7692044	-0.0303837	0.5789357	-0.9836832	0.0183390000000001	-0.9595883	0.3086215	2.2124544	2.3622126	0.5794115	0.8210546	0.4666396	4.0850299	4.2916791	-1.4838869
"GTEX-1R9K5"	0.3118133	0.8724038	-3.5153348	-2.9570526	0.0603194	1.6828816	4.3105433	4.4480592	2.1837589	-0.4004012	-0.00914650000000001	3.1067804	2.0487743	2.9292088	0.9889175	0.1542407	0.9422027	-0.7482036	0.3204199	-1.0195957	-0.0960204	2.8837129	2.4612443	0.957732	0.6744774	0.7621055	4.5979004	4.8896371	-0.9934854
"GTEX-1R9PM"	0.1825153	0.6766065	-4.0996581	-3.3192713	0.1994052	1.991998	4.4712584	4.5823346	2.9050952	0.064772	0.1523871	3.068761	1.9959342	2.9841884	1.3828172	0.2405047	0.866186	-0.1700175	0.7122411	-1.0573313	-0.3938896	1.8066398	1.8848171	0.3987186	0.8312089	0.9265988	4.5593053	4.742348	-0.9485458
"GTEX-1R9PN"	0.0937682	0.8806433	-4.2053349	-3.7032302	-0.0468966	1.7462053	4.4070708	4.7242524	3.1770936	-0.0902142	0.2766803	3.313566	2.2701066	3.1979116	1.5634582	0.395429	0.4009198	-0.7480149	0.0956138000000001	-0.8131815	-0.3135373	3.0340581	2.036353	1.154948	0.4598281	0.266898	4.7763879	4.8962909	-0.690316
"GTEX-1R9PO"	0.4084302	0.9328189	-4.1902239	-3.4669535	0.456177	2.2263999	4.3044281	4.3161954	2.8560642	-0.1294617	-0.0932426	2.9711691	1.9751182	2.7824486	1.4305016	0.3053195	0.5755241	0.1381058	0.7349921	-0.5542953	0.0122792000000001	2.9766005	2.5216784	1.2507971	0.5488489	0.8339846	4.257592	4.5329748	-0.732037
"GTEX-1RAZA"	0.0947513	0.7224878	-3.8866857	-3.3227107	-0.0575814	1.6786212	3.8283005	4.0257304	2.6513596	-0.0573523	0.5022564	3.256353	1.9069248	3.3527158	1.0237488	0.4212949	0.6705415	-0.3047765	0.7068638	-0.9710083	-0.6027308	2.5500229	1.9832582	1.0445567	0.4242397	0.5556323	3.6418141	4.2903278	-0.6584268
"GTEX-1RAZQ"	0.3866876	0.9788566	-4.0423945	-3.6059493	0.3476433	2.0823624	4.2293481	4.2776345	2.8848579	-0.1343288	0.2674141	3.0482848	1.8790383	3.2553783	1.4837885	0.1068363	0.491709	0.0879801999999999	1.3973643	-0.9554103	-0.0674235999999999	2.6276319	2.0792196	0.8406114	0.4422688	1.3807593	4.3453081	4.5714893	-0.835289
"GTEX-1RAZR"	0.350494	0.8677593	-3.7404595	-3.2619797	-0.0217539	1.5879551	4.0640781	4.213564	2.6341296	-0.3707666	-0.206603	1.7780673	1.8015832	1.3913275	1.4558062	0.7046574	0.9480453	-1.4019291	-0.6975332	-0.9724529	0.0662325000000001	2.2882645	2.1419734	0.4792948	1.1473603	1.3987115	4.3636789	4.7392398	-0.7923439
"GTEX-1RB15"	0.0197482	0.64159	-4.0193111	-3.2488474	-0.0907956	1.4895	3.1822412	3.5272284	2.2663522	-0.4318667	0.1364221	2.0722328	1.8284962	1.9077337	1.2244106	0.2165008	0.4414489	-0.7647133	0.00240960000000008	-1.2117203	-0.3091298	2.688117	1.6004565	1.1599085	0.5424023	1.3322558	3.6030864	3.9495971	-1.0283024
"GTEX-1RLM8"	0.2575573	0.8698894	-3.9085284	-3.6343321	0.4821237	2.1566589	4.2090979	4.2675169	2.8846491	0.0956052	0.1561863	2.3478438	1.6828753	2.2599253	1.4835079	0.5186639	1.1266305	-0.8199721	0.0997503000000001	-0.7046432	-0.2941943	2.4178491	2.2909954	0.5679723	1.4079399	0.5096042	4.4487899	4.459127	-0.421815
"GTEX-1RMOY"	0.2951297	0.7203686	-4.5339503	-3.8632528	-0.2235846	1.4836941	3.7064044	3.8028363	2.4053997	-0.3844688	-0.1643326	2.1130211	1.5921746	2.0551709	1.6072373	0.8847612	0.7826573	-1.8613894	-0.8050495	-0.5653281	0.1657377	3.0015328	2.072908	1.2621918	0.310371	1.7530554	4.0945483	4.1337071	-0.5980205
"GTEX-1RNSC"	0.2808376	0.7902064	-4.1182625	-3.2296515	-0.1791159	1.2945276	3.9122082	4.1010931	2.541743	0.00336569999999999	0.0922466	1.9612489	1.6907477	1.4948981	2.256266	0.3719067	0.8685443	-1.1400254	-0.4626318	-0.817778	-0.0530256	2.7100586	1.4600564	1.1087626	0.7395683	1.2765242	4.1461761	4.1241906	-0.5448343
"GTEX-1RNTQ"	0.4054196	0.9427044	-3.2791383	-2.9873778	0.1922975	1.7706042	4.0999136	4.3348519	2.440591	0.1610182	0.1745415	2.7021506	1.9489729	2.394622	2.1414364	1.0412903	0.2699258	-1.0124851	-0.1602211	-0.6783366	-0.4565056	3.3929697	2.0082051	1.7388902	1.0443916	0.3341363	4.1618661	4.3965876	-0.3574234
"GTEX-1RQEC"	0.2574616	0.7938519	-3.6451334	-3.3101766	0.2906005	1.8649855	3.8346019	3.8646511	2.5806598	0.0670836	-0.1127715	2.8058079	1.9591014	2.569901	1.9446369	0.2562371	1.3327779	-0.7262244	-0.3463163	-0.3482392	0.3040893	2.6879838	2.2145751	0.701549	0.6787965	1.063757	3.8164746	4.1042354	-0.1673791
"GTEX-1RQED"	0.3341566	0.9185684	-3.7926141	-3.2458255	-0.1104048	1.6111137	3.766899	4.1003911	2.8415326	-0.113509	0.022478	2.3325612	1.7873189	2.3082399	2.1032187	0.6933331	1.2915112	-0.8011386	0.189178	-0.8319412	-0.352333	2.1069845	2.2119178	0.4759282	0.9321784	0.6190863	4.0416805	4.3390124	-0.4185504
"GTEX-1S3DN"	0.3352961	0.8577129	-4.5043156	-3.8484971	-0.0247109	1.4594245	3.7840613	4.0305745	2.5052538	0.1530444	0.1102891	1.8746761	1.5270206	1.2121607	1.3665395	0.0796907	1.5334605	-1.0945122	-0.6298487	-0.7328147	-0.1398076	3.0528668	1.9846795	1.0420912	0.8581379	0.9757745	3.8997755	4.0086095	-0.4015081
"GTEX-1S5VW"	0.5784779	0.8537085	-3.6549736	-2.9742749	0.1546275	1.9983022	3.9978028	3.8294538	2.1201707	0.0698143	-0.0014093	2.1781414	1.8608856	2.0329138	1.8300276	0.4971303	0.286735	-0.5871184	0.2540346	-0.6320841	-0.1783136	2.7103656	2.450449	1.0984232	0.8868086	0.7462965	4.362397	4.424836	-0.4522144
"GTEX-1S5ZA"	0.5182389	1.0107252	-3.9433934	-3.2148326	-0.0423672	1.5021146	3.9237535	4.2310188	2.3697194	-0.3552139	-0.0097327	2.0786717	1.8534126	2.0196536	2.0875247	0.687484	0.5291539	-1.1669063	-0.4340938	-1.1257067	-0.3299863	3.0594875	2.322528	1.1238605	1.1899971	0.8763968	3.9236101	4.001423	-0.9935734
